dataset,filename,label,ada_boost_16_class,ada_boost_16_score,ada_boost_32_class,ada_boost_32_score,ada_boost_64_class,ada_boost_64_score,ada_boost_128_class,ada_boost_128_score,ada_boost_256_class,ada_boost_256_score,bayes_16_class,bayes_16_score,bayes_32_class,bayes_32_score,bayes_64_class,bayes_64_score,bayes_128_class,bayes_128_score,bayes_256_class,bayes_256_score,convnet_default_16_class,convnet_default_16_score,convnet_default_32_class,convnet_default_32_score,convnet_default_64_class,convnet_default_64_score,convnet_default_128_class,convnet_default_128_score,convnet_default_256_class,convnet_default_256_score,decision_tree_16_class,decision_tree_16_score,decision_tree_32_class,decision_tree_32_score,decision_tree_64_class,decision_tree_64_score,decision_tree_128_class,decision_tree_128_score,decision_tree_256_class,decision_tree_256_score,inception_time_default_16_class,inception_time_default_16_score,inception_time_default_32_class,inception_time_default_32_score,inception_time_default_64_class,inception_time_default_64_score,inception_time_default_128_class,inception_time_default_128_score,inception_time_default_256_class,inception_time_default_256_score,knn_16_class,knn_16_score,knn_32_class,knn_32_score,knn_64_class,knn_64_score,knn_128_class,knn_128_score,knn_256_class,knn_256_score,mlp_16_class,mlp_16_score,mlp_32_class,mlp_32_score,mlp_64_class,mlp_64_score,mlp_128_class,mlp_128_score,mlp_256_class,mlp_256_score,qda_16_class,qda_16_score,qda_32_class,qda_32_score,qda_64_class,qda_64_score,qda_128_class,qda_128_score,qda_256_class,qda_256_score,random_forest_16_class,random_forest_16_score,random_forest_32_class,random_forest_32_score,random_forest_64_class,random_forest_64_score,random_forest_128_class,random_forest_128_score,random_forest_256_class,random_forest_256_score,resnet_default_16_class,resnet_default_16_score,resnet_default_32_class,resnet_default_32_score,resnet_default_64_class,resnet_default_64_score,resnet_default_128_class,resnet_default_128_score,resnet_default_256_class,resnet_default_256_score,rocket_16_class,rocket_16_score,rocket_32_class,rocket_32_score,rocket_64_class,rocket_64_score,rocket_128_class,rocket_128_score,rocket_256_class,rocket_256_score,sit_conv_patch_16_class,sit_conv_patch_16_score,sit_conv_patch_32_class,sit_conv_patch_32_score,sit_conv_patch_64_class,sit_conv_patch_64_score,sit_conv_patch_128_class,sit_conv_patch_128_score,sit_conv_patch_256_class,sit_conv_patch_256_score,sit_linear_patch_16_class,sit_linear_patch_16_score,sit_linear_patch_32_class,sit_linear_patch_32_score,sit_linear_patch_64_class,sit_linear_patch_64_score,sit_linear_patch_128_class,sit_linear_patch_128_score,sit_linear_patch_256_class,sit_linear_patch_256_score,sit_stem_original_16_class,sit_stem_original_16_score,sit_stem_original_32_class,sit_stem_original_32_score,sit_stem_original_64_class,sit_stem_original_64_score,sit_stem_original_128_class,sit_stem_original_128_score,sit_stem_original_256_class,sit_stem_original_256_score,sit_stem_relu_16_class,sit_stem_relu_16_score,sit_stem_relu_32_class,sit_stem_relu_32_score,sit_stem_relu_64_class,sit_stem_relu_64_score,sit_stem_relu_128_class,sit_stem_relu_128_score,sit_stem_relu_256_class,sit_stem_relu_256_score,svc_linear_16_class,svc_linear_16_score,svc_linear_32_class,svc_linear_32_score,svc_linear_64_class,svc_linear_64_score,svc_linear_128_class,svc_linear_128_score,svc_linear_256_class,svc_linear_256_score,Oracle,Avg Ens,CBLOF,RobustPCA,COPOD,HBOS,LOF,PCC,Torsk,Random Black Forest (RR),AutoEncoder (AE),DenoisingAutoEncoder (DAE)
settings_five,synthetic_batch_1.out,PCC,PCC,0.5386879444122314,LOF,0.490430474281311,LOF,0.490430474281311,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,CBLOF,0.3905741274356842,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,LOF,0.490430474281311,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,LOF,0.490430474281311,LOF,0.490430474281311,LOF,0.490430474281311,LOF,0.490430474281311,LOF,0.490430474281311,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,LOF,0.490430474281311,PCC,0.5386879444122314,COPOD,0.418898731470108,CBLOF,0.3905741274356842,PCC,0.5386879444122314,HBOS,0.5097334384918213,PCC,0.5386879444122314,LOF,0.490430474281311,LOF,0.490430474281311,PCC,0.5386879444122314,LOF,0.490430474281311,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,COPOD,0.418898731470108,LOF,0.490430474281311,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,PCC,0.5386879444122314,LOF,0.490430474281311,0.5386879444122314,0.573444128036499,0.3905741274356842,0.2571403980255127,0.418898731470108,0.5097334384918213,0.490430474281311,0.5386879444122314,0.291804164648056,0.3860123753547668,0.4306974411010742,0.3227320313453674
settings_five,synthetic_batch_10.out,LOF,LOF,0.5999761819839478,LOF,0.5999761819839478,LOF,0.5999761819839478,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,CBLOF,0.3937232196331024,CBLOF,0.3937232196331024,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,LOF,0.5999761819839478,LOF,0.5999761819839478,PCC,0.4101733863353729,LOF,0.5999761819839478,LOF,0.5999761819839478,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,LOF,0.5999761819839478,LOF,0.5999761819839478,LOF,0.5999761819839478,LOF,0.5999761819839478,LOF,0.5999761819839478,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,LOF,0.5999761819839478,PCC,0.4101733863353729,COPOD,0.3997918367385864,CBLOF,0.3937232196331024,PCC,0.4101733863353729,HBOS,0.2206024825572967,LOF,0.5999761819839478,LOF,0.5999761819839478,LOF,0.5999761819839478,LOF,0.5999761819839478,LOF,0.5999761819839478,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,COPOD,0.3997918367385864,LOF,0.5999761819839478,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,PCC,0.4101733863353729,LOF,0.5999761819839478,0.5999761819839478,0.4222561419010162,0.3937232196331024,0.1450945734977722,0.3997918367385864,0.2206024825572967,0.5999761819839478,0.4101733863353729,0.3176851868629455,0.4027926027774811,0.1895661950111389,0.2112672477960586
settings_five,synthetic_batch_100.out,LOF,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,PCC,0.0262823551893234,PCC,0.0262823551893234,CBLOF,0.0264307595789432,CBLOF,0.0264307595789432,CBLOF,0.0264307595789432,CBLOF,0.0264307595789432,Random Black Forest (RR),0.0242213755846023,RobustPCA,0.0395918376743793,PCC,0.0262823551893234,PCC,0.0262823551893234,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,RobustPCA,0.0395918376743793,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,PCC,0.0262823551893234,PCC,0.0262823551893234,LOF,0.2431448400020599,PCC,0.0262823551893234,PCC,0.0262823551893234,CBLOF,0.0264307595789432,PCC,0.0262823551893234,Random Black Forest (RR),0.0242213755846023,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,CBLOF,0.0264307595789432,RobustPCA,0.0395918376743793,RobustPCA,0.0395918376743793,Torsk,0.0352903082966804,Random Black Forest (RR),0.0242213755846023,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,COPOD,0.0541485548019409,LOF,0.2431448400020599,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,LOF,0.2431448400020599,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,PCC,0.0262823551893234,LOF,0.2431448400020599,LOF,0.2431448400020599,LOF,0.2431448400020599,PCC,0.0262823551893234,PCC,0.0262823551893234,0.2431448400020599,0.0439515933394432,0.0264307595789432,0.0395918376743793,0.0541485548019409,0.0175324715673923,0.2431448400020599,0.0262823551893234,0.0352903082966804,0.0242213755846023,0.016810730099678,0.0309210550040006
settings_five,synthetic_batch_101.out,DenoisingAutoEncoder (DAE),LOF,0.7405396103858948,LOF,0.7405396103858948,LOF,0.7405396103858948,LOF,0.7405396103858948,LOF,0.7405396103858948,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,CBLOF,0.1215628683567047,CBLOF,0.1215628683567047,PCC,0.9441616535186768,PCC,0.9441616535186768,AutoEncoder (AE),0.9600266218185424,PCC,0.9441616535186768,PCC,0.9441616535186768,LOF,0.7405396103858948,LOF,0.7405396103858948,LOF,0.7405396103858948,LOF,0.7405396103858948,LOF,0.7405396103858948,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,LOF,0.7405396103858948,LOF,0.7405396103858948,LOF,0.7405396103858948,LOF,0.7405396103858948,LOF,0.7405396103858948,LOF,0.7405396103858948,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,LOF,0.7405396103858948,PCC,0.9441616535186768,Torsk,0.0726645737886428,CBLOF,0.1215628683567047,PCC,0.9441616535186768,HBOS,0.0732963904738426,LOF,0.7405396103858948,LOF,0.7405396103858948,LOF,0.7405396103858948,LOF,0.7405396103858948,LOF,0.7405396103858948,PCC,0.9441616535186768,PCC,0.9441616535186768,RobustPCA,0.0291261039674282,AutoEncoder (AE),0.9600266218185424,AutoEncoder (AE),0.9600266218185424,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,COPOD,0.0425061285495758,LOF,0.7405396103858948,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,PCC,0.9441616535186768,0.9600266218185424,0.4951259791851043,0.1215628683567047,0.0291261039674282,0.0425061285495758,0.0732963904738426,0.7405396103858948,0.9441616535186768,0.0726645737886428,0.0976362526416778,0.9600266218185424,0.9387091994285583
settings_five,synthetic_batch_103.out,AutoEncoder (AE),LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,PCC,0.8871979117393494,PCC,0.8871979117393494,CBLOF,0.0516732782125473,CBLOF,0.0516732782125473,CBLOF,0.0516732782125473,PCC,0.8871979117393494,PCC,0.8871979117393494,AutoEncoder (AE),0.8781508207321167,PCC,0.8871979117393494,AutoEncoder (AE),0.8781508207321167,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,PCC,0.8871979117393494,PCC,0.8871979117393494,LOF,0.6571159958839417,PCC,0.8871979117393494,Torsk,0.0234204120934009,CBLOF,0.0516732782125473,PCC,0.8871979117393494,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,RobustPCA,0.0272456016391515,RobustPCA,0.0272456016391515,RobustPCA,0.0272456016391515,CBLOF,0.0516732782125473,CBLOF,0.0516732782125473,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,COPOD,0.0869539082050323,LOF,0.6571159958839417,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,LOF,0.6571159958839417,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,PCC,0.8871979117393494,LOF,0.6571159958839417,LOF,0.6571159958839417,LOF,0.6571159958839417,PCC,0.8871979117393494,PCC,0.8871979117393494,0.8871979117393494,0.4164343774318695,0.0516732782125473,0.0272456016391515,0.0869539082050323,0.1350333243608474,0.6571159958839417,0.8871979117393494,0.0234204120934009,0.0513324588537216,0.8781508207321167,0.8724458813667297
settings_five,synthetic_batch_105.out,LOF,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,PCC,0.0430950932204723,PCC,0.0430950932204723,CBLOF,0.0432814098894596,CBLOF,0.0432814098894596,CBLOF,0.0432814098894596,CBLOF,0.0432814098894596,Random Black Forest (RR),0.0399238392710685,RobustPCA,0.034555472433567,PCC,0.0430950932204723,PCC,0.0430950932204723,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,RobustPCA,0.034555472433567,PCC,0.0430950932204723,LOF,0.0720043405890464,PCC,0.0430950932204723,PCC,0.0430950932204723,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,PCC,0.0430950932204723,PCC,0.0430950932204723,LOF,0.0720043405890464,PCC,0.0430950932204723,PCC,0.0430950932204723,CBLOF,0.0432814098894596,PCC,0.0430950932204723,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,CBLOF,0.0432814098894596,RobustPCA,0.034555472433567,RobustPCA,0.034555472433567,CBLOF,0.0432814098894596,Random Black Forest (RR),0.0399238392710685,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,COPOD,0.0487832278013229,LOF,0.0720043405890464,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,LOF,0.0720043405890464,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,PCC,0.0430950932204723,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,LOF,0.0720043405890464,PCC,0.0430950932204723,0.0720043405890464,0.0511165000498294,0.0432814098894596,0.034555472433567,0.0487832278013229,0.062811866402626,0.0720043405890464,0.0430950932204723,0.0509501509368419,0.0399238392710685,0.0566019713878631,0.0600761920213699
settings_five,synthetic_batch_107.out,PCC,PCC,0.5366193056106567,PCC,0.5366193056106567,LOF,0.4240387976169586,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,LOF,0.4240387976169586,LOF,0.4240387976169586,PCC,0.5366193056106567,LOF,0.4240387976169586,LOF,0.4240387976169586,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,LOF,0.4240387976169586,AutoEncoder (AE),0.1233126744627952,COPOD,0.5102609992027283,CBLOF,0.3237907588481903,PCC,0.5366193056106567,HBOS,0.4283794462680816,PCC,0.5366193056106567,PCC,0.5366193056106567,LOF,0.4240387976169586,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,COPOD,0.5102609992027283,LOF,0.4240387976169586,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,PCC,0.5366193056106567,0.5366193056106567,0.5482572317123413,0.3237907588481903,0.179214596748352,0.5102609992027283,0.4283794462680816,0.4240387976169586,0.5366193056106567,0.184474766254425,0.2889952957630157,0.1233126744627952,0.3841021656990051
settings_five,synthetic_batch_108.out,LOF,LOF,0.693270206451416,LOF,0.693270206451416,LOF,0.693270206451416,LOF,0.693270206451416,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,CBLOF,0.3312394022941589,CBLOF,0.3312394022941589,CBLOF,0.3312394022941589,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,LOF,0.693270206451416,LOF,0.693270206451416,LOF,0.693270206451416,LOF,0.693270206451416,LOF,0.693270206451416,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,LOF,0.693270206451416,LOF,0.693270206451416,LOF,0.693270206451416,PCC,0.6394334435462952,LOF,0.693270206451416,LOF,0.693270206451416,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,LOF,0.693270206451416,PCC,0.6394334435462952,PCC,0.6394334435462952,CBLOF,0.3312394022941589,PCC,0.6394334435462952,HBOS,0.3171749413013458,LOF,0.693270206451416,LOF,0.693270206451416,LOF,0.693270206451416,LOF,0.693270206451416,LOF,0.693270206451416,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,COPOD,0.4924151003360748,LOF,0.693270206451416,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,PCC,0.6394334435462952,LOF,0.693270206451416,PCC,0.6394334435462952,PCC,0.6394334435462952,0.693270206451416,0.6534597873687744,0.3312394022941589,0.2045883536338806,0.4924151003360748,0.3171749413013458,0.693270206451416,0.6394334435462952,0.4209974408149719,0.3407933115959167,0.1207627356052398,0.2603333592414856
settings_five,synthetic_batch_112.out,DenoisingAutoEncoder (DAE),LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,PCC,0.4783097803592682,PCC,0.4783097803592682,CBLOF,0.0708929449319839,CBLOF,0.0708929449319839,CBLOF,0.0708929449319839,PCC,0.4783097803592682,Random Black Forest (RR),0.0511805340647697,RobustPCA,0.0798012092709541,PCC,0.4783097803592682,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,RobustPCA,0.0798012092709541,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,LOF,0.1282278895378112,PCC,0.4783097803592682,PCC,0.4783097803592682,CBLOF,0.0708929449319839,PCC,0.4783097803592682,HBOS,0.3401320576667785,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,CBLOF,0.0708929449319839,RobustPCA,0.0798012092709541,Random Black Forest (RR),0.0511805340647697,CBLOF,0.0708929449319839,CBLOF,0.0708929449319839,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,COPOD,0.1012047007679939,LOF,0.1282278895378112,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,PCC,0.4783097803592682,LOF,0.1282278895378112,LOF,0.1282278895378112,LOF,0.1282278895378112,PCC,0.4783097803592682,PCC,0.4783097803592682,0.6563054323196411,0.3198506832122803,0.0708929449319839,0.0798012092709541,0.1012047007679939,0.3401320576667785,0.1282278895378112,0.4783097803592682,0.0462354719638824,0.0511805340647697,0.4854662120342254,0.6563054323196411
settings_five,synthetic_batch_113.out,PCC,PCC,0.482541024684906,LOF,0.3865133225917816,LOF,0.3865133225917816,LOF,0.3865133225917816,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,CBLOF,0.3107903003692627,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,LOF,0.3865133225917816,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,LOF,0.3865133225917816,LOF,0.3865133225917816,LOF,0.3865133225917816,LOF,0.3865133225917816,LOF,0.3865133225917816,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,LOF,0.3865133225917816,PCC,0.482541024684906,COPOD,0.501012921333313,AutoEncoder (AE),0.2318495213985443,PCC,0.482541024684906,HBOS,0.4117345511913299,PCC,0.482541024684906,LOF,0.3865133225917816,LOF,0.3865133225917816,PCC,0.482541024684906,LOF,0.3865133225917816,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,COPOD,0.501012921333313,LOF,0.3865133225917816,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,LOF,0.3865133225917816,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,PCC,0.482541024684906,0.501012921333313,0.4690291881561279,0.3107903003692627,0.3170776665210724,0.501012921333313,0.4117345511913299,0.3865133225917816,0.482541024684906,0.2645092904567718,0.2814363837242126,0.2318495213985443,0.2735828757286072
